index,sku,filename,brand,model,distributor,defect,source_path
333,W2296,W2296.png,Citizen,NOBLIA 24MM MOP Dial LTHR Strap Women's Watch 102545,WatchWarehouse,"canvas,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped strap and visible underside",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/W2296.png
334,W2292,W2292.png,Citizen,CITIZEN Silver Dial Stainless Steel Women's Watch EL1540-53A,WatchWarehouse,"canvas,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/W2292.png
335,CRT122.210.11.033.00~,CRT122.210.11.033.00~.png,Tissot,Tissot Carson Premium T122.210.11.033.00 T1222101103300 Quartz Wom,Creation Watches,"canvas,caseW-high,bboxH-low,case-centre-y; FAIL_CONTENT: incomplete bracelet; lower bracelet is missing; human full-resolution review: watch head has no visible strap or bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRT122.210.11.033.00~.png
336,CRVIC241847,CRVIC241847.png,Victorinox,Victorinox Fieldforce Leather White Dial Quartz 241847 100M Men's,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRVIC241847.png
337,CRBJ2040-55E,CRBJ2040-55E.png,Citizen,Citizen Aqualand Diver Promaster Sea BJ2040-55E Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet and over-cropping",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRBJ2040-55E.png
338,CRGG-1000-1A3,CRGG-1000-1A3.png,Casio,Casio G-Shock Mudmaster Analog Digital Twin Sensor GG-1000-1A3 GG1,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with over-cropped strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRGG-1000-1A3.png
339,CRRA-AC0K05G00B,CRRA-AC0K05G00B.png,Orient,Orient Triton 70th Anniversary Limited Edition Automatic Diver's R,Creation Watches,caseW-low; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full-strap presentation with end hardware visible,/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRRA-AC0K05G00B.png
340,CRBX1010-53E,CRBX1010-53E.png,Citizen,Citizen Promaster Nighthawk World Time Eco-Drive BX1010-53E 200M M,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRBX1010-53E.png
341,CRAB4010-56E,CRAB4010-56E.png,Citizen,Citizen Promaster Stainless Steel Black Dial Quartz AB4010-56E 100,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRAB4010-56E.png
342,CRBJ7017-09E,CRBJ7017-09E.png,Citizen,Citizen Nighthawk Promaster Eco-Drive Pilot BJ7017-09E Men's Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRBJ7017-09E.png
343,CRSSA317K1,CRSSA317K1.png,Seiko,Seiko 5 Sports Limited Addition Automatic SSA317 SSA317K1 SSA317K,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSSA317K1.png
344,CRBJ7070-57E,CRBJ7070-57E.png,Citizen,Citizen Promaster Pilot Eco-Drive GMT 200M BJ7070-57E Men's Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRBJ7070-57E.png
345,CRRA-WK0006S,CRRA-WK0006S.png,Orient,Orient Bambino 75th Anniversary Limited Edition White Dial Solar R,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: head-only or incomplete strap presentation",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRRA-WK0006S.png
346,CRSRP785K1,CRSRP785K1.png,Seiko,Seiko 5 Sports Automatic Limited Edition SRP785 SRP785K1 SRP785K M,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRP785K1.png
347,CRRF70-SRPG61K1,CRRF70-SRPG61K1.png,Seiko,Refurbished Seiko 5 Sports Grey Dial Automatic SRPG61K1 100M Men's,Creation Watches,FAIL_CONTENT: exposed NATO keeper hardware does not match the approved presentation; human full-resolution review: full-strap presentation with end hardware visible,/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRRF70-SRPG61K1.png
348,WW566,WW566.png,Seiko,Seiko 5 Sports Field Gmt Automatic 39.4mm Men's Watch Ssk025,WatchWarehouse,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: full-strap presentation with end hardware visible",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/WW566.png
349,CR96P245,CR96P245.png,Bulova,Bulova Classic Sutton Diamond Accent Stainless Steel Blue Dial Qua,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CR96P245.png
350,WW953,WW953.png,Movado,Movado Museum Classic Quartz Black Dial 0607626,WatchWarehouse,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/WW953.png
351,WW554,WW554.png,Seiko,Seiko Alarm Chronograph Tachymeter 42MM Men's Watch Sna163,WatchWarehouse,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/WW554.png
352,WW952,WW952.png,Tissot,Tissot Everytime 40MM Quartz White Dial,WatchWarehouse,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/WW952.png
353,WW950,WW950.png,Seiko,Seiko 5 Sports Automatic SRPD55K1 Black Dial,WatchWarehouse,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/WW950.png
354,CRSRPB91K1,CRSRPB91K1.png,Seiko,Seiko 5 Sports Automatic SRPB91 SRPB91K1 SRPB91K Men's Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRPB91K1.png
355,CRSRPB83K1,CRSRPB83K1.png,Seiko,Seiko 5 Sports Automatic SRPB83 SRPB83K1 SRPB83K Men's Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRPB83K1.png
356,CRSRPB93K1,CRSRPB93K1.png,Seiko,Seiko 5 Sports Automatic SRPB93 SRPB93K1 SRPB93K Men's Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRPB93K1.png
357,CRF20671-1,CRF20671-1.png,Festina,Festina Chrono Bike Rubber Strap Blue Dial Quartz F20671-1 100M Me,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRF20671-1.png
358,CRSRPB89K1,CRSRPB89K1.png,Seiko,Seiko 5 Sports Automatic SRPB89 SRPB89K1 SRPB89K Men's Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRPB89K1.png
359,WW791,WW791.png,Citizen,Citizen Solar-tech Silver Dial Stainless Steel Men's Watch,WatchWarehouse,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/WW791.png
360,CRBN0100-42E,CRBN0100-42E.png,Citizen,Citizen Promaster Marine Diver's Eco-Drive 200M BN0100-42E Men's W,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRBN0100-42E.png
361,CRSRP219J1,CRSRP219J1.png,Seiko,Seiko 5 Sports Automatic Japan Made SRP219 SRP219J1 SRP219J Men's,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRP219J1.png
362,CRSRPB86K1.G,CRSRPB86K1.G.png,Seiko,Seiko 5 Sports Automatic SRPB86 SRPB86K1 SRPB86K Men's Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped strap",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRPB86K1.G.png
363,CREFR-S108D-7A,CREFR-S108D-7A.png,Casio,Casio Edifice Stainless Steel White Dial Quartz EFR-S108D-7A EFRS1,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CREFR-S108D-7A.png
364,CRSRPB79K1,CRSRPB79K1.png,Seiko,Seiko 5 Sports Automatic SRPB79 SRPB79K1 SRPB79K Men's Watch,Creation Watches,"canvas,caseW-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRPB79K1.png
365,CRSRPB81K1,CRSRPB81K1.png,Seiko,Seiko 5 Sports Automatic SRPB81 SRPB81K1 SRPB81K Men's Watch,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRSRPB81K1.png
366,CRECB-10D-2A,CRECB-10D-2A.png,Casio,Casio Edifice World Time Mobile Link ECB-10D-2A ECB10D-2 100M Men',Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRECB-10D-2A.png
367,CRF20463-2,CRF20463-2.png,Festina,Festina Sport Chronograph Stainless Steel Blue Dial Quartz F20463-,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRF20463-2.png
368,WW790,WW790.png,Citizen,Citizen Elegance Gold Dial Two-tone Ss Men's Watch Bi0124-57pz,WatchWarehouse,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/WW790.png
369,WW774,WW774.png,Seiko,Seiko White Dial Two-tone S-steel Men's Watch Sge778p1,WatchWarehouse,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/WW774.png
370,CREFR-S108D-1A,CREFR-S108D-1A.png,Casio,Casio Edifice Slim Line Black Dial Quartz EFR-S108D-1A 100M Men's,Creation Watches,"canvas,caseW-high,bboxH-low; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CREFR-S108D-1A.png
371,CREFR-S108D-3A,CREFR-S108D-3A.png,Casio,Casio Edifice Sapphire Crystal Analog Stainless Steel Green Dial Q,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CREFR-S108D-3A.png
372,CRCEM75001BR,CRCEM75001BR.png,Orient,Orient Mako Automatic Black Dial - CreationWatches,Creation Watches,"canvas,caseW-high,bboxH-high; PASS_CONTENT from legacy catalog black-background review; human full-resolution review: strong perspective with looped bracelet",/Users/averyandon/Documents/Codex/2026-09-03/i-need-you-to-edit-and/work/gembreak-images/watches-only/CRCEM75001BR.png
