sku,filename,caseW,bboxH,cxRatio,cyRatio,canvas,color_mode,extra_chunks,pass_technical_geometry,dial_graft,registration_inliers,source_sha256,final_sha256,visual_review,visual_notes,repair_method,metric_warnings
CRSRPF23K1,CRSRPF23K1.png,0.780273,0.836589,0.500000,0.500326,1024x1536,RGBA,,True,skipped-after-visual-retry,,135c39a85d64a99b689268cffe80b41644324d061cd3f5da1000944fd98a1d33,4e16ba1fb35f1c23e8087fbc8c25fe0f175807195c29b6acea34e1b30204dfb1,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,bboxH-low
W2296,W2296.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,registration-failed,0,2d0562773681df67344d6a884cd19340f877e7be747f4b7c033f87d3ac9ae1fa,b56ecdc8872155b300dd14caf98886a98a695637b23ba14ae8f78b2ba49a9769,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W2292,W2292.png,0.778320,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,20,a7e3a734a8682e55dc38b4ea43e58620d7db3da7114ffe540bc0ade3bccad105,54a06815d7a16cdb91212f0e8300b33ce2f666f32136714044cd4e8231888833,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRT122.210.11.033.00~,CRT122.210.11.033.00~.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,89,d7f0824f314eb904f8a13fd1dc025d89e9759b7fd8fddd1e23110b63ea7442d6,5696eaded060dc388680de85da29cd23a0b34800df9f70246cc1aaa0d074bce7,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRVIC241847,CRVIC241847.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,241,3b1f9b9078f53423f25b348cb5e21a9ddeb465a3af2848db7dd9e94c1df89ea9,664145e130ecf9254c329b60832540ad129e82ac20a1ed4a773aac64250a2d37,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBJ2040-55E,CRBJ2040-55E.png,0.781250,0.856120,0.500000,0.500326,1024x1536,RGBA,,True,applied,190,4df61611a9e2dcecb3f24f4ef3b523725c7876e459b458b2de6b712378f2a037,56eac9c7b5043042716a83ecead0b9adb8ec3a53c48c06c86a6c25fa79a7e731,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRGG-1000-1A3,CRGG-1000-1A3.png,0.780273,0.895833,0.499512,0.500000,1024x1536,RGBA,,True,applied,326,df8e1bf5db23f419b26e4c5cae53b079788a037cb84b069afcddd206fb73bcbc,88136d0125ecf1d2440483867968ce131f9fc06be2cd45e1c2f75f99e0143a45,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRA-AC0K05G00B,CRRA-AC0K05G00B.png,0.779297,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,skipped-after-visual-retry,,5bb97654d0c6a6fffb1f84743f334524e6ebb27d9258b4ef0c684fd4cf796c83,5b497d7948aed75ae204662e54c6779f13fdf342a98bc1bad3b9c142c7145797,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
CRBX1010-53E,CRBX1010-53E.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,380,0328078c7d91a60700c24836b89d8d2157a6747411e44edb5901b2787421c02a,0b410b4ce14273c6cee837fde79c964e9d8331809ba712542a5fa97d1c9a00ba,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRAB4010-56E,CRAB4010-56E.png,0.780273,0.896484,0.499512,0.500326,1024x1536,RGBA,,True,applied,337,f5d3912650a72ef5b3d0bad269637894069f5b208e72f15d71513142279024e7,d1db92e6ddbf0b925574836d1c7a38ea04f4d5923dbd7090029371c55ef072cb,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBJ7017-09E,CRBJ7017-09E.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,468,5abc6066b70813c39efe73543564cf4bbc98322d1e09194083bbecdce6440ada,a0e27d72100826a78b0cb476faca164656c4786b67072fc60ce20ec807679f8b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSSA317K1,CRSSA317K1.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,123,cf8ea6cd7b54f1daacc32452a6162451010f5f95208d2acec7e40633652c6866,caad1a2f47ff16285fde0b140d5d745b06c815b495b49b0dac954c1d350cba4a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBJ7070-57E,CRBJ7070-57E.png,0.780273,0.882161,0.500488,0.499674,1024x1536,RGBA,,True,applied,202,463690a05a0d8ec463e7d8e64abadb2aa96840650793a7cb88bdaf0e2a8c102c,1905f2d5216986be344f68ef5948d43b73cad438fedb568fc5f7aec04d2d08a1,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRA-WK0006S,CRRA-WK0006S.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,74,3338ff5c107737580569667c5cb3cc526803fd01db23f7f5d8f14ace14717671,ace9a81614256591493678990faacbaea54e89b815fad3cffcb784d07993af6c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRP785K1,CRSRP785K1.png,0.780273,0.878255,0.499512,0.499674,1024x1536,RGBA,,True,applied,290,02493654fd8a9e5ac941af189dca67200a23dfc5a48943e8f20be9d278a11e13,6fcc776f32f74b6f96b5fa62b9b75d8816f01ef026aaac8beb77ef24324b511c,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRRF70-SRPG61K1,CRRF70-SRPG61K1.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,skipped-after-visual-retry,,f09a4a20fcc3f8d53e9cf7b15eb5e205d2e50fa76b66d8d835f3e1baa4aa48dc,3651e4a289b2ac16c560b0dd1edd69b89c086f11a36b18c81688b4b0513e9abc,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
WW566,WW566.png,0.780273,0.895182,0.500488,0.499674,1024x1536,RGBA,,True,skipped-after-visual-retry,,076db8ae1c2ea807bfa6c57c097a7c96249150a17c59e6cd02d1678772037464,2feb21fd799d0dcb6b9e7be20a7f9fa9dc4ff7056f7b2c923836cca228a0f67c,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
CR96P245,CR96P245.png,0.780273,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,31,51de5da2f9617e7c95fddf0458116212bc04be84cd1e2addcbc1bcb53b9835f9,fd1b6f289cc4256d04a9cd4e0cec7c81afc3afabcd4c5874bc5c8f288aee1c2a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW953,WW953.png,0.779297,0.891927,0.500000,0.500000,1024x1536,RGBA,,True,applied,12,ae0919e95c21dcbc9d5f7ef6a038a317bd5ff1779f9be2135efb6d17372f5e0f,1029d236654e1ff2c0043741ae0f207c58d854f0991cb35e2c932de2c13524d3,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW554,WW554.png,0.780273,0.890625,0.499512,0.500000,1024x1536,RGBA,,True,applied,231,928995f9d2a5a43653a064f29cb0ee7ad2292a034675dd3dfbb488e582acf933,f879903a38dc299a8efedbbb6b7d06e2d077797560f15e4fb2cbb18531df60ef,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW952,WW952.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,43,e49e72e53f542480752c5b7942456f1f305284bde82253e41c81fe819c9d7a21,92bb295cab9f8e01ff8f316dd2160a3e3e763f5cadec5d1c9766c74cd1b85cd6,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW950,WW950.png,0.780273,0.868490,0.500488,0.500000,1024x1536,RGBA,,True,applied,189,705a2fb8325535459a6a257013fc1a66be38daed578c018c429fdc28b7561c64,3b1b2dd9b54dbd975aa1d25c3865631002e0fd0b7fe5dc68fbdf053f1b509589,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPB91K1,CRSRPB91K1.png,0.780273,0.861979,0.499512,0.500000,1024x1536,RGBA,,True,applied,214,54832b7ad62da936f5ade559c17c0985d8f3401e75419454ac58e42bbb04a785,aa2fbffe9556a7ea7cbdd3963268ddcaaecc4060fc29103a22e95a6a9ff881d2,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPB83K1,CRSRPB83K1.png,0.779297,0.906250,0.500000,0.500000,1024x1536,RGBA,,True,applied,213,844c5c77d35325d2275b1e8b8df0c18c491c5a7df7ca81d1776ceaf68a5bf516,878c7fcc9510d52c862c6518c77e71d5981d1f87ac326fb80f58bed6f0840106,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPB93K1,CRSRPB93K1.png,0.780273,0.851562,0.500488,0.500000,1024x1536,RGBA,,True,applied,168,0538d920ded612eb6ba9f564a0003b9fab662e53dc559e10ced7d46e66344d4f,068457f27ec23e39f65246e52f48767438331447de592045839505a017904824,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRF20671-1,CRF20671-1.png,0.780273,0.882161,0.500488,0.499674,1024x1536,RGBA,,True,applied,363,2974cbbf1b519f191148019c625f62e99727985a05e14b17b1232f583708e5aa,2dcedf3d22644c250b5a6a39060f4012184e931fe7bccfa86cb884e395866094,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPB89K1,CRSRPB89K1.png,0.779297,0.854167,0.500000,0.500000,1024x1536,RGBA,,True,applied,212,c9c692feb3e206f1e66f5f259f05ef7e333b3a290b4eafeae054f6f76cea1faf,c8a22b50ea560e6b6c55bc2e4e6f0b9d1bb06629b4d0ac9d3bdf0b4beef66d3a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW791,WW791.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,registration-failed,5,fcb73ea5d6ea4c98ba6a586b557c6b3e69023ba286160fabeeff5f0576e0438c,7a65b0dc273162491deecf71059ca8604051efaeece6e604d76c3a00c841b477,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRBN0100-42E,CRBN0100-42E.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,318,73b2b8f99003e4c83ca8a9a2491d2c03caf20c8613171b030adbaa69e2b9bffa,d9f7dc7090682c5e36a15a0cc223a2ce8b3dfcf7b4aece6cd1a9ed791a6f9660,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRP219J1,CRSRP219J1.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,275,2a89fe1072d7980553f180370c69d9cb4e82be1a00cc47cac4ae5c5943979f75,9e189e9098510cf77aaecd5ab78bbdf8e59f90db19176876b2d7364a0bba319d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPB86K1.G,CRSRPB86K1.G.png,0.780273,0.906901,0.499512,0.499674,1024x1536,RGBA,,True,applied,245,8af9c043876a557eed11a06d8ad942eb3eecec4a0f3ebacafc6f1246094cc751,3d9427464bb56d8f2be3fc6dc4370128549377b4a54bbc3ed29ffd362b0b9bea,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CREFR-S108D-7A,CREFR-S108D-7A.png,0.779297,0.897135,0.500000,0.500000,1024x1536,RGBA,,True,applied,138,f5b02205ff3f9cb68b8ea14b17f31b2c27a32a4dd6f8f69ed37ece5691fe188c,acc242c1c9b9a9e35526a58b09407255f43c87b9f9e8a4c68e23d30144384224,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPB79K1,CRSRPB79K1.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,355,f1e5534fae0dd2e39504158ba0a76a3ea93f91dca7ab5c58b2cb553587f010fe,a932299fdd6a2c5e374c04d1533b141ef47f3a87db977533c35a310d4e9f6f1a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
CRSRPB81K1,CRSRPB81K1.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,272,7b357ce2c5c9a09649d21aef19941659dcfc9236186461e165199bcd84d6a252,489170f358f826e28591a19bbd6411ffd3c93815de8c5d35a38208663a69e7b6,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
